Date,Quantity,Product_ID
14/06/2020,-2,200001
14/06/2020,-7,200013
14/06/2020,-2,101066
14/06/2020,-1,102563
14/06/2020,-5,103272
14/06/2020,-15,103074
14/06/2020,-1,200012
14/06/2020,-1,200008
14/06/2020,-1,100526
14/06/2020,-4,100266
14/06/2020,-15,103076
14/06/2020,120,100743
14/06/2020,-3,102563
14/06/2020,-1,102276
14/06/2020,-1,103076
14/06/2020,-1,100151
14/06/2020,-5,103126
14/06/2020,-1,101433
14/06/2020,-2,100066
14/06/2020,-600,102947
14/06/2020,-1,200017
14/06/2020,-500,102746
14/06/2020,-1,666666
14/06/2020,1,104277
14/06/2020,-1,666666
14/06/2020,-1,100040
14/06/2020,-1,200010
14/06/2020,-3,103077
14/06/2020,-1,100652
14/06/2020,-5,103077
14/06/2020,-1,102451
14/06/2020,-1,103303
14/06/2020,-2,102823
14/06/2020,-1,200007
14/06/2020,-1,200042
14/06/2020,-1,666666
14/06/2020,-35,103077
14/06/2020,-5,103075
14/06/2020,-3,103074
14/06/2020,-4,103192
14/06/2020,-3,103077
14/06/2020,-1,103305
14/06/2020,-1,102347
14/06/2020,-3,103828
14/06/2020,-1,102327
14/06/2020,-1,102681
14/06/2020,-500,100524
14/06/2020,-1,102077
14/06/2020,-1,102823
14/06/2020,-1,103058
14/06/2020,-1,102545
14/06/2020,-4,101339
14/06/2020,-5,103076
14/06/2020,-1,100598
14/06/2020,-500,102746
14/06/2020,-6,103782
14/06/2020,-1,666666
14/06/2020,-3,200013
14/06/2020,-4,102327
14/06/2020,-1,103268
14/06/2020,-1,666666
14/06/2020,-1,666666
14/06/2020,-0.3,200042
14/06/2020,-1,200021
14/06/2020,-6,103303
14/06/2020,-1,102347
14/06/2020,-1,100781
14/06/2020,-5,100107
14/06/2020,-2,103303
14/06/2020,-5,103132
14/06/2020,-2,101664
14/06/2020,-1,101073
14/06/2020,-6,103088
14/06/2020,10,200018
14/06/2020,-1,103076
14/06/2020,-210,101032
14/06/2020,-10,103076
14/06/2020,5000,101585
14/06/2020,-1,103304
14/06/2020,-1,101652
14/06/2020,-1,666666
14/06/2020,900,101564
14/06/2020,-1,200037
14/06/2020,-2,103075
14/06/2020,-1,103114
14/06/2020,-1,103074
14/06/2020,-6,104055
14/06/2020,-5,103077
14/06/2020,-5,103086
14/06/2020,-1,555555
14/06/2020,-9,103333
14/06/2020,-7,103301
14/06/2020,-1,103125
14/06/2020,-9,103333
14/06/2020,-1,102619
14/06/2020,-1,104372
14/06/2020,-1,103795
14/06/2020,-1,100110
14/06/2020,-1,200035
14/06/2020,-15,103871
14/06/2020,-220,100450
14/06/2020,-5,103077
14/06/2020,-400,102805
14/06/2020,-3,103076
14/06/2020,-2,102270
14/06/2020,-4,100757
14/06/2020,-2,200018
14/06/2020,-2,100643
14/06/2020,-10,200018
14/06/2020,-1,103089
14/06/2020,-1,100444
14/06/2020,-1,100868
14/06/2020,-2,200035
14/06/2020,-1,200013
14/06/2020,-2,102500
14/06/2020,-1,103786
14/06/2020,-1,100570
14/06/2020,-1,100577
14/06/2020,-1,100868
14/06/2020,-1,101551
14/06/2020,-6,102889
14/06/2020,-7,103301
14/06/2020,-1,200013
14/06/2020,-1,101694
14/06/2020,-1,103126
14/06/2020,-2,200010
14/06/2020,-5,103132
14/06/2020,-1,200031
14/06/2020,-2,100526
14/06/2020,-1,100667
14/06/2020,-5,103077
14/06/2020,-250,100631
14/06/2020,-4,100107
14/06/2020,-4,103077
14/06/2020,80,200042
14/06/2020,-15,103855
14/06/2020,-2,103077
14/06/2020,-10,100058
14/06/2020,-1,100174
14/06/2020,-1000,100865
14/06/2020,-2,103077
14/06/2020,-50,100350
14/06/2020,-1,103786
14/06/2020,-5,102886
14/06/2020,-1,103920
14/06/2020,-1,102077
14/06/2020,118,101665
14/06/2020,-1,103303
14/06/2020,-500,100524
14/06/2020,-2,103987
14/06/2020,2,102823
14/06/2020,-5,100819
14/06/2020,-2,101425
14/06/2020,-10,100250
14/06/2020,-5,103076
14/06/2020,-1,100577
14/06/2020,-1,102054
14/06/2020,-5,103075
14/06/2020,-1,100806
14/06/2020,-1,100647
14/06/2020,-1.5,102853
14/06/2020,-15,103074
14/06/2020,-1,102852
14/06/2020,-100,100303
14/06/2020,-10,100250
14/06/2020,-1,101125
14/06/2020,-2,102469
14/06/2020,-2,100753
14/06/2020,-6,103088
14/06/2020,-1,103866
14/06/2020,-1,102617
14/06/2020,-6,102597
14/06/2020,-1,101664
14/06/2020,-1,102752
14/06/2020,-4,100973
14/06/2020,-2,101664
14/06/2020,-3,101529
14/06/2020,-500,102747
14/06/2020,1,200018
14/06/2020,-1,100663
14/06/2020,-2,100674
14/06/2020,-1,100849
14/06/2020,-1,100642
14/06/2020,-1,103074
14/06/2020,-12,100372
14/06/2020,-1,100643
14/06/2020,-1,200015
14/06/2020,-1,102347
14/06/2020,-1,102557
14/06/2020,-1,104101
14/06/2020,-15,103076
14/06/2020,120,102469
14/06/2020,-1,102272
14/06/2020,-2,103002
14/06/2020,-1,200016
14/06/2020,-1,103953
14/06/2020,-1,100152
14/06/2020,-3,101652
14/06/2020,-1,100162
14/06/2020,-2,101425
14/06/2020,-5,103132
14/06/2020,-1,102599
14/06/2020,-2,103132
14/06/2020,-250,100541
14/06/2020,-5,103298
14/06/2020,-2,101039
14/06/2020,-15,103190
14/06/2020,-2,102222
14/06/2020,-1,103905
14/06/2020,-2,104044
14/06/2020,-5,103126
14/06/2020,-33,100784
14/06/2020,-2,101652
14/06/2020,-4,100055
14/06/2020,-1000,103288
14/06/2020,-6,101652
14/06/2020,-1,102352
14/06/2020,-450,100364
14/06/2020,-2,102728
14/06/2020,-400,102805
14/06/2020,-200,100332
14/06/2020,-3,100753
14/06/2020,-2,102619
14/06/2020,-1,100240
14/06/2020,-2,104252
14/06/2020,5000,101585
14/06/2020,-500,102746
14/06/2020,-2,103856
14/06/2020,-2,102270
14/06/2020,-2,103076
14/06/2020,-1,101665
14/06/2020,-3,200010
14/06/2020,-18,103301
14/06/2020,-1,101694
14/06/2020,-2,100743
14/06/2020,-100,100324
14/06/2020,-4,102725
14/06/2020,-25,100413
14/06/2020,-5,103301
14/06/2020,-1,100444
14/06/2020,-2,100174
14/06/2020,-1,102352
14/06/2020,-1,555555
14/06/2020,-18,102619
14/06/2020,-5,100071
14/06/2020,-3,101652
14/06/2020,-2,102271
14/06/2020,-1,102587
14/06/2020,-1,102558
14/06/2020,-2,200017
14/06/2020,-2,103074
14/06/2020,-2,101664
14/06/2020,-15,103871
14/06/2020,-2,103132
14/06/2020,-2,102029
14/06/2020,-1,104343
14/06/2020,-3,103302
14/06/2020,-1,104293
14/06/2020,-1,100667
14/06/2020,-1,102599
14/06/2020,-5,100055
14/06/2020,-1,104344
14/06/2020,-4,100757
14/06/2020,-90,103293
14/06/2020,-2,104252
14/06/2020,-1,101664
14/06/2020,-1,102277
14/06/2020,-2,100040
14/06/2020,-5,103075
14/06/2020,-200,100027
14/06/2020,-1,100131
14/06/2020,-10,100146
14/06/2020,-1,104264
14/06/2020,-10,103075
14/06/2020,-1,102587
14/06/2020,-180,103293
14/06/2020,-1,100405
14/06/2020,-15,103132
14/06/2020,-1,103132
14/06/2020,-1,200017
14/06/2020,-1,100642
14/06/2020,-3,100148
14/06/2020,-1,101664
14/06/2020,-1,100663
14/06/2020,-5,102724
14/06/2020,-1,100064
14/06/2020,-2,103304
14/06/2020,-4,102326
14/06/2020,60,100598
14/06/2020,-5,103126
14/06/2020,450,102479
14/06/2020,-12,101644
14/06/2020,-5,103086
14/06/2020,-1,200013
14/06/2020,-1,200012
14/06/2020,-1,102846
14/06/2020,-1000,100332
14/06/2020,-1,102327
14/06/2020,-2,103785
14/06/2020,-1,666666
14/06/2020,-10,103086
14/06/2020,-3,103987
14/06/2020,50,100350
14/06/2020,-8,103077
14/06/2020,-1,104165
14/06/2020,-5,102500
14/06/2020,-10,100166
14/06/2020,-1,200013
14/06/2020,-6,200013
14/06/2020,-2,103077
14/06/2020,-4,103074
14/06/2020,-1,102272
14/06/2020,-4,103125
14/06/2020,-1,100037
14/06/2020,-1,103862
14/06/2020,-1,102560
14/06/2020,-3,102330
14/06/2020,-2,200018
14/06/2020,-144,102617
14/06/2020,-2,101664
14/06/2020,-2,101038
14/06/2020,-2,101664
14/06/2020,-1,200007
14/06/2020,-2,102452
14/06/2020,-4,101664
14/06/2020,-1,101642
14/06/2020,-5,103075
14/06/2020,-1,102223
14/06/2020,-10,102823
14/06/2020,-1,103274
14/06/2020,23850,104001
14/06/2020,-200,103292
14/06/2020,-4,102619
14/06/2020,-1,200017
14/06/2020,-2,102080
14/06/2020,-2,102058
14/06/2020,-1,102272
14/06/2020,-220,100450
14/06/2020,-1,103089
14/06/2020,-12,103855
14/06/2020,-4,102222
14/06/2020,-1,102330
14/06/2020,-2,100643
14/06/2020,-1,200018
14/06/2020,-2,101664
14/06/2020,-1,101664
14/06/2020,-49,102947
14/06/2020,-3,103075
14/06/2020,-5,100050
14/06/2020,-4,100973
14/06/2020,-1,102853
14/06/2020,-1,102561
14/06/2020,-1,200016
14/06/2020,-1,102469
14/06/2020,-3,100753
14/06/2020,-5,103272
14/06/2020,-10,100058
14/06/2020,-1,102227
14/06/2020,-2,103303
14/06/2020,-400,102595
14/06/2020,-1,100150
14/06/2020,-1,101020
14/06/2020,-1,101066
14/06/2020,-5,103074
14/06/2020,-2,102352
14/06/2020,-2,100105
14/06/2020,-1,103905
14/06/2020,-1,100162
14/06/2020,-15,103076
14/06/2020,-1,102270
14/06/2020,-2,103247
14/06/2020,-4,101652
14/06/2020,-1,102271
14/06/2020,-18,103333
14/06/2020,-1,104245
14/06/2020,-1,102271
14/06/2020,-2,100674
14/06/2020,-2,102704
14/06/2020,-500,103046
14/06/2020,-2,100446
14/06/2020,-1,100663
14/06/2020,-2,103075
14/06/2020,-1,102560
14/06/2020,-1,102195
14/06/2020,-4,100973
14/06/2020,-1,100743
14/06/2020,-1,100663
14/06/2020,-1,103076
14/06/2020,-1,100849
14/06/2020,-1,101642
14/06/2020,-3,100066
14/06/2020,-1,102272
14/06/2020,-192,101425
14/06/2020,-1,102330
14/06/2020,-10,103088
14/06/2020,-2,101664
14/06/2020,-3,103860
14/06/2020,-1,104208
14/06/2020,-1,555555
14/06/2020,-1,100110
14/06/2020,-1,100405
14/06/2020,-1,104044
14/06/2020,-2,102352
14/06/2020,-2,101652
14/06/2020,-5,101019
14/06/2020,-5,103075
14/06/2020,-4,100066
14/06/2020,-15,103190
14/06/2020,-1,103304
14/06/2020,-1,200013
14/06/2020,-1,104293
14/06/2020,-1,101652
14/06/2020,-1,101020
14/06/2020,-1,101021
14/06/2020,-2,102271
14/06/2020,-1,102276
14/06/2020,-1,100293
14/06/2020,-15,103855
14/06/2020,-1,102272
14/06/2020,-1,999999
14/06/2020,-20,100356
14/06/2020,-2,100074
14/06/2020,8,102277
14/06/2020,-1,104273
14/06/2020,-1,555555
14/06/2020,-1,100074
14/06/2020,-1,103132
14/06/2020,-10,101652
14/06/2020,-15,103075
14/06/2020,-10,100074
14/06/2020,-2,100039
14/06/2020,-1,102275
14/06/2020,-12,100171
14/06/2020,30,100602
14/06/2020,-1,100526
14/06/2020,-1,200017
14/06/2020,-1,100526
14/06/2020,-1,100131
14/06/2020,-1,103796
14/06/2020,-2,101652
14/06/2020,-1,101432
14/06/2020,2,100743
14/06/2020,-10,103076
14/06/2020,-500,100525
14/06/2020,-1,101652
14/06/2020,-1,102598
14/06/2020,-4,200017
14/06/2020,-3,102352
14/06/2020,-30,100356
14/06/2020,-2,100405
14/06/2020,-198,101039
14/06/2020,-1,555555
14/06/2020,-5.5,101084
14/06/2020,-1,555555
14/06/2020,-3,100819
14/06/2020,-2,103132
14/06/2020,-3,100643
14/06/2020,-1,102469
14/06/2020,1,102570
14/06/2020,-1,103333
14/06/2020,6,104396
14/06/2020,-3,101652
14/06/2020,-250,102156
14/06/2020,-15,104111
14/06/2020,-5,103076
14/06/2020,-1,100117
14/06/2020,-1,200017
14/06/2020,-3,100074
14/06/2020,-6,100753
14/06/2020,-200,100027
14/06/2020,98,101652
14/06/2020,-800,100302
14/06/2020,-1,100554
14/06/2020,-2,102352
14/06/2020,-5,103126
14/06/2020,-1,102558
14/06/2020,-5,103132
14/06/2020,-5,103298
14/06/2020,30000,102595
14/06/2020,50,100540
14/06/2020,240,200010
14/06/2020,-2,103075
14/06/2020,-15,103074
14/06/2020,1,104372
14/06/2020,-2000,104139
14/06/2020,-1,102271
14/06/2020,-2,102352
14/06/2020,-1,100672
14/06/2020,-2,100118
14/06/2020,-1,100131
14/06/2020,-4,103125
14/06/2020,-18,102620
14/06/2020,-12,103855
14/06/2020,-20,100050
14/06/2020,2,200018
14/06/2020,-2,100556
14/06/2020,-100,100045
14/06/2020,-1,101061
14/06/2020,26000,102595
14/06/2020,-2,103333
14/06/2020,-1,100117
14/06/2020,-1,104067
14/06/2020,-3,102080
14/06/2020,-5,100066
14/06/2020,-180,103294
14/06/2020,-1,104379
14/06/2020,-1,100781
14/06/2020,-2,102726
14/06/2020,-3,103075
14/06/2020,-4,101664
14/06/2020,-1,104293
14/06/2020,-3,103114
14/06/2020,-2,100753
14/06/2020,-1,101642
14/06/2020,-1,103969
14/06/2020,-1,104293
14/06/2020,-1,102220
14/06/2020,-7,100757
14/06/2020,-4,200017
14/06/2020,-2,103126
14/06/2020,-1,104044
14/06/2020,-5,101642
14/06/2020,-1,102274
14/06/2020,-10,103239
14/06/2020,-1,103305
14/06/2020,-1,104166
14/06/2020,-500,100525
14/06/2020,-35,103074
14/06/2020,-1,104101
14/06/2020,-1,102108
14/06/2020,-1,101040
14/06/2020,-2,103074
14/06/2020,-1,101642
14/06/2020,-1,102620
14/06/2020,-3,103091
14/06/2020,-1,102273
14/06/2020,-10,200016
14/06/2020,-2,100110
14/06/2020,-1,200001
14/06/2020,-2,102563
14/06/2020,-2,101652
14/06/2020,-2,102352
14/06/2020,-3,102047
14/06/2020,-1,101642
14/06/2020,-300,100148
14/06/2020,-5,103074
14/06/2020,-5,103074
14/06/2020,-3,103860
14/06/2020,-10,103851
14/06/2020,-3,103074
14/06/2020,-20,103075
14/06/2020,-2,100526
14/06/2020,-15,103075
14/06/2020,-1,104010
14/06/2020,100,100738
14/06/2020,-5,101528
14/06/2020,-10,103074
14/06/2020,-10,103074
14/06/2020,-1,101456
14/06/2020,-1,103935
14/06/2020,-1,100074
14/06/2020,-1,100526
14/06/2020,-8,102232
14/06/2020,-1,103302
14/06/2020,-1,100110
14/06/2020,-2,200017
14/06/2020,-1,100602
14/06/2020,-10,100055
14/06/2020,-1,100118
14/06/2020,-1,100074
14/06/2020,-40,100356
14/06/2020,-1,100648
14/06/2020,-1,200016
14/06/2020,-5,200017
14/06/2020,-4,101704
14/06/2020,-1,102957
14/06/2020,-3,101652
14/06/2020,-5,103074
14/06/2020,-1800,100326
14/06/2020,-1,102998
14/06/2020,-1,100071
14/06/2020,-1,100663
14/06/2020,-1,100435
14/06/2020,-1,100118
14/06/2020,-3,102563
14/06/2020,-1,103088
14/06/2020,-1,100578
14/06/2020,-6,100299
14/06/2020,-5,103076
14/06/2020,-960,100866
14/06/2020,-1,100652
14/06/2020,-5.5,101084
14/06/2020,-1,200013
14/06/2020,-1,103905
14/06/2020,-1,200008
14/06/2020,-1,100526
14/06/2020,-6,101066
14/06/2020,-1,100781
14/06/2020,-1,104066
14/06/2020,-1,100162
14/06/2020,-2,101652
14/06/2020,-5,100055
14/06/2020,-1,100667
14/06/2020,-1,100781
14/06/2020,-1,100117
14/06/2020,-1,100577
14/06/2020,-1,200036
14/06/2020,-1,200015
14/06/2020,-1,102327
14/06/2020,-1,100757
14/06/2020,-1,103829
14/06/2020,-1,555555
14/06/2020,-2,100151
14/06/2020,-2,100526
14/06/2020,-2,103905
14/06/2020,-3,103033
14/06/2020,-2,100426
14/06/2020,-10,100356
14/06/2020,-1,100364
14/06/2020,-2,102728
14/06/2020,-1,103795
14/06/2020,-1,104372
14/06/2020,-1,100667
14/06/2020,-5,101652
14/06/2020,-1,101480
14/06/2020,-2,102330
14/06/2020,-1,102563
14/06/2020,-1,200017
14/06/2020,-1.5,102852
14/06/2020,-220,100450
14/06/2020,-9,103333
14/06/2020,5,200018
14/06/2020,2,200018
14/06/2020,-10,101529
14/06/2020,-1,100627
14/06/2020,-2,103076
14/06/2020,-5,103126
14/06/2020,-4,100055
14/06/2020,-1,102810
14/06/2020,-1,102271
14/06/2020,-1,102560
14/06/2020,56,101664
14/06/2020,-2,102620
14/06/2020,-1,100652
14/06/2020,-10,200018
14/06/2020,-1,102563
14/06/2020,-1,102220
14/06/2020,-1,101652
14/06/2020,-5,100672
14/06/2020,-5,103132
14/06/2020,2,200018
14/06/2020,-1,102352
14/06/2020,-1,102957
14/06/2020,-1,103302
14/06/2020,-1,100110
14/06/2020,-1,102272
14/06/2020,-60,103088
14/06/2020,-24,100643
14/06/2020,-2,100250
14/06/2020,-4,200018
14/06/2020,-1,102330
14/06/2020,-2,101039
14/06/2020,-2,102058
14/06/2020,-5,200015
14/06/2020,-1,102560
14/06/2020,-2,101664
14/06/2020,-1,101664
14/06/2020,-5,103126
14/06/2020,-8,102277
14/06/2020,-2,102108
14/06/2020,-1,103132
14/06/2020,-2,101652
14/06/2020,-1000,102156
14/06/2020,-1,103125
14/06/2020,-1,101728
14/06/2020,-15,103132
14/06/2020,-500,100336
14/06/2020,-1,100150
14/06/2020,-2,102598
14/06/2020,-1,104177
14/06/2020,-1,100781
14/06/2020,-1,100060
14/06/2020,40,100162
14/06/2020,-1,101066
14/06/2020,-3,200017
14/06/2020,-5,100039
14/06/2020,-200,100105
14/06/2020,-1,200018
14/06/2020,-3,200010
14/06/2020,-1,100405
14/06/2020,-1,102277
14/06/2020,-2,101652
14/06/2020,-1,102109
14/06/2020,-1,103796
14/06/2020,-1,100667
14/06/2020,-1,100110
14/06/2020,-1,200031
14/06/2020,-2,102352
14/06/2020,-1,100664
14/06/2020,-1,100060
14/06/2020,-1,101607
14/06/2020,10,104399
14/06/2020,-1,100405
14/06/2020,-1,200010
14/06/2020,-1,100652
14/06/2020,-4,100537
14/06/2020,-1,100556
14/06/2020,-1,102619
14/06/2020,-1,103301
14/06/2020,-2,200010
14/06/2020,-1,103333
14/06/2020,-2,102272
14/06/2020,-4,200015
14/06/2020,1,200018
14/06/2020,-1,200018
14/06/2020,-2,103243
14/06/2020,-3,103333
14/06/2020,-2,102352
14/06/2020,-1,100758
14/06/2020,-2,100652
14/06/2020,178,102352
14/06/2020,-1000,100540
14/06/2020,-1,100781
14/06/2020,-4,102222
14/06/2020,-3,102272
14/06/2020,-1,102271
14/06/2020,-1,100001
14/06/2020,-10,100055
14/06/2020,-1,100040
14/06/2020,-4,103088
14/06/2020,-1,102500
14/06/2020,-200,102949
14/06/2020,-1,200017
14/06/2020,-1,103839
14/06/2020,-100,102952
14/06/2020,-1,102352
14/06/2020,-3,103154
14/06/2020,-1,104135
14/06/2020,-16,104111
14/06/2020,-1,102272
14/06/2020,-1,101019
14/06/2020,-1,100806
14/06/2020,-1,103971
14/06/2020,-1,101480
14/06/2020,-6,100110
14/06/2020,-150,100028
14/06/2020,-1,101652
14/06/2020,-1,102328
14/06/2020,-4,102422
14/06/2020,-2,200013
14/06/2020,-1,200037
14/06/2020,-2,103075
14/06/2020,-2,101019
14/06/2020,1,100170
14/06/2020,-1,102472
14/06/2020,-2,103239
14/06/2020,-1,102327
14/06/2020,-1,101664
14/06/2020,-1,103268
14/06/2020,-1,102514
14/06/2020,-1800,100326
14/06/2020,-3,100064
14/06/2020,-1,200034
14/06/2020,-2,101528
14/06/2020,-2,101073
14/06/2020,-1,200008
14/06/2020,-1,102327
14/06/2020,-5,103077
14/06/2020,-3,102402
14/06/2020,-400,102113
14/06/2020,-3,101528
14/06/2020,-5,100372
14/06/2020,-100,100631
14/06/2020,-1,103132
14/06/2020,-2,103132
14/06/2020,-2,100162
14/06/2020,-2,100753
14/06/2020,-3,102889
14/06/2020,-15,100050
14/06/2020,-1,104252
14/06/2020,-2,100050
14/06/2020,-1,666666
14/06/2020,-2,200035
14/06/2020,-1,100063
14/06/2020,180,103294
14/06/2020,-8,102402
14/06/2020,-1,102347
14/06/2020,-1,103892
14/06/2020,-10,100058
14/06/2020,-300,100027
14/06/2020,-1,666666
14/06/2020,-1000,100332
14/06/2020,-1,100518
14/06/2020,-1,103035
14/06/2020,-2,103091
14/06/2020,-3,103075
14/06/2020,-3,103304
14/06/2020,-9,102620
14/06/2020,-5,103075
14/06/2020,-5,103074
14/06/2020,-2,101529
14/06/2020,-5,103987
14/06/2020,-1,103077
14/06/2020,-1,100570
14/06/2020,-2,101652
14/06/2020,-15,103077
14/06/2020,-1,103086
14/06/2020,-1,101426
14/06/2020,1,103268
14/06/2020,-1,100570
14/06/2020,-1,103077
14/06/2020,-2,102823
14/06/2020,-5,100059
14/06/2020,-1,200013
14/06/2020,-1,103303
14/06/2020,-2,100631
14/06/2020,-250,100733
14/06/2020,-1,104340
14/06/2020,-1,101694
14/06/2020,-2,103303
14/06/2020,-3,103213
14/06/2020,-250,100524
14/06/2020,-1,101426
14/06/2020,92,102870
14/06/2020,-24,100753
14/06/2020,-3,102352
14/06/2020,-3,102222
14/06/2020,-1,200013
14/06/2020,-1,100598
14/06/2020,-1,100661
14/06/2020,-3,103074
14/06/2020,-2,100066
14/06/2020,-1200,102759
14/06/2020,-1,100556
14/06/2020,-1,200010
14/06/2020,-3,103239
14/06/2020,-1,103787
14/06/2020,-2,103828
14/06/2020,-128,101319
14/06/2020,-2,100240
14/06/2020,-1,100648
14/06/2020,1800,103333
14/06/2020,-1,102330
14/06/2020,-1,100064
14/06/2020,-1,103075
14/06/2020,-1,103074
14/06/2020,-1,101664
14/06/2020,-1,100240
14/06/2020,50,100131
14/06/2020,-1,100647
14/06/2020,-4,102704
14/06/2020,-1,100037
14/06/2020,-3,200015
14/06/2020,-4,102270
14/06/2020,-2,102469
14/06/2020,-5,100056
14/06/2020,-15,103074
14/06/2020,-1,999999
14/06/2020,-5,103075
14/06/2020,-6,102724
14/06/2020,-2,104352
14/06/2020,-10,103077
14/06/2020,-6250,100413
14/06/2020,-2,101066
14/06/2020,-2,102469
14/06/2020,-1,103328
14/06/2020,-2,100040
14/06/2020,-3,103086
14/06/2020,-1,100151
14/06/2020,-1,200032
14/06/2020,-2,100372
14/06/2020,-100,102952
14/06/2020,-2,100040
14/06/2020,-5,103301
14/06/2020,-1,101347
14/06/2020,-1,103076
14/06/2020,-1,200017
14/06/2020,-3,102772
14/06/2020,-2,200017
14/06/2020,-1,100667
14/06/2020,-1,102352
14/06/2020,-1,102352
14/06/2020,-1,102563
14/06/2020,-8,102328
14/06/2020,-200,102949
14/06/2020,1800,100326
14/06/2020,-2000,100045
14/06/2020,-1000,100324
14/06/2020,-3,100162
14/06/2020,-1,200011
14/06/2020,-10,100151
14/06/2020,-450,100364
14/06/2020,-2,102563
14/06/2020,-10,100426
14/06/2020,-1,103895
14/06/2020,-1,101704
14/06/2020,-200,100500
14/06/2020,1,100661
14/06/2020,1,102545
14/06/2020,-1,102109
14/06/2020,-20,100356
14/06/2020,-1,104293
14/06/2020,-3,103302
14/06/2020,-6,103074
14/06/2020,-1,102223
14/06/2020,-3,101664
14/06/2020,-300,100303
14/06/2020,-1,101664
14/06/2020,-6,103333
14/06/2020,-4,100973
14/06/2020,-1,100643
14/06/2020,-1,100379
14/06/2020,-9,103333
14/06/2020,-1,102330
14/06/2020,-2,100663
14/06/2020,-1,100151
14/06/2020,-180,103294
14/06/2020,-7,100066
14/06/2020,-1,100556
14/06/2020,-3,102341
14/06/2020,-3,103239
14/06/2020,-1,101111
14/06/2020,-4,102270
14/06/2020,-1,200018
14/06/2020,-1,100530
14/06/2020,-200,100525
14/06/2020,-3,100537
14/06/2020,-1,101664
14/06/2020,-80,100302
14/06/2020,-1,101704
14/06/2020,-1,103328
14/06/2020,-200,102949
14/06/2020,-1,101347
14/06/2020,-3,102222
14/06/2020,-1000,100332
14/06/2020,-5,103077
14/06/2020,-1,101694
14/06/2020,-2,200018
14/06/2020,-1,102271
14/06/2020,-2,100024
14/06/2020,-4,102564
14/06/2020,-1,101728
14/06/2020,-250,100127
14/06/2020,-1200,100285
14/06/2020,-1,100174
14/06/2020,-3,100691
14/06/2020,-1,200042
14/06/2020,-1,100652
14/06/2020,-10,100356
14/06/2020,-1,104165
14/06/2020,-1,100050
14/06/2020,-4,100174
14/06/2020,-1,102343
14/06/2020,-1,200033
14/06/2020,-100,102952
14/06/2020,-200,102949
14/06/2020,-1,102224
14/06/2020,-1,103266
14/06/2020,-2,101529
14/06/2020,-1,103086
14/06/2020,-2,101664
14/06/2020,-1,100302
14/06/2020,-1,100119
14/06/2020,-1,102272
14/06/2020,-1,102469
14/06/2020,-6,102597
14/06/2020,-1,101019
14/06/2020,-1,104342
14/06/2020,-1,101528
14/06/2020,1,104374
14/06/2020,-1,101109
14/06/2020,-3,100413
14/06/2020,-3,102704
14/06/2020,-6,102620
14/06/2020,-1,101073
14/06/2020,-2,101664
14/06/2020,-1,200034
14/06/2020,-1,102998
14/06/2020,-3,100303
14/06/2020,-15,100050
14/06/2020,-2,102327
14/06/2020,-1,200007
14/06/2020,-1,100578
14/06/2020,-1,200015
14/06/2020,-4,100540
14/06/2020,-1,101529
14/06/2020,-3,100444
14/06/2020,-2,102823
14/06/2020,-2,200018
14/06/2020,-1,100110
14/06/2020,130,200001
14/06/2020,-5,103830
14/06/2020,1,444444
14/06/2020,-1,101728
14/06/2020,-1,200032
14/06/2020,-1,102330
14/06/2020,-2,100971
14/06/2020,-6,200016
14/06/2020,-1,101999
14/06/2020,-2,102256
14/06/2020,-4,100973
14/06/2020,-4,102619
14/06/2020,-1,102345
14/06/2020,-500,101123
14/06/2020,-2,100625
14/06/2020,-1,100053
14/06/2020,-1,200007
14/06/2020,-1,102232
14/06/2020,1,999999
14/06/2020,1,999999
14/06/2020,-2,100074
14/06/2020,-1,103126
14/06/2020,-2,200013
14/06/2020,-1,100757
14/06/2020,-3,103304
14/06/2020,1,100439
14/06/2020,-2,103836
14/06/2020,-2,102352
14/06/2020,-2,103298
14/06/2020,-2,103126
14/06/2020,-2,103126
14/06/2020,-3,100554
14/06/2020,-2,100110
14/06/2020,-1,200017
14/06/2020,-4,103090
14/06/2020,-5.5,101084
14/06/2020,-1,102328
14/06/2020,-2,103076
14/06/2020,-1,104288
14/06/2020,-1,100796
14/06/2020,-7,100066
14/06/2020,-2,103272
14/06/2020,-4,103074
14/06/2020,-1000,100336
14/06/2020,-1,101664
14/06/2020,2,102735
14/06/2020,-3000,101040
14/06/2020,-4,102048
14/06/2020,-4,100973
14/06/2020,-2,100131
14/06/2020,-14,102620
14/06/2020,-1,102889
14/06/2020,-1,103830
14/06/2020,-10,100055
14/06/2020,-1200,100160
14/06/2020,-500,102746
14/06/2020,-1,555555
14/06/2020,-10,100356
14/06/2020,-1,100667
14/06/2020,-2,103301
14/06/2020,-1,101694
14/06/2020,-100,104233
14/06/2020,-2,103033
14/06/2020,-15,103842
14/06/2020,-2,102726
14/06/2020,-2,103303
14/06/2020,-1,100602
14/06/2020,-2,100040
14/06/2020,-1,200042
14/06/2020,-1,103887
14/06/2020,-1,666666
14/06/2020,-1,101665
14/06/2020,-1,102000
14/06/2020,-1,102330
14/06/2020,-1,103893
14/06/2020,-1,200010
14/06/2020,-2,100040
14/06/2020,-1,102328
14/06/2020,-2,100643
14/06/2020,-1,100037
14/06/2020,-5.5,101084
14/06/2020,-11,102957
14/06/2020,-4,103302
14/06/2020,-1,103212
14/06/2020,-1,102271
14/06/2020,-1,100151
